Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-59.77951	-100.5994	40.81989	1.45865	0.9849418	0.06998972
6	-53.80784	-96.41216	42.60432	0.05431691	1.8581	0.3666997
12	-54.0444	-98.32581	44.28141	0.01142001	0.1695269	1.141795
18	-48.45447	-92.551	44.09654	0.1316738	0.3693184	0.5867124
24	-49.90425	-93.21731	43.31306	0.14512	0.9017871	0.5867124
30	-54.14954	-97.07563	42.92609	0.01197886	1.445268	0.6680009
36	-48.41023	-92.57028	44.16005	0.0002007295	0.3421613	0.8106721
42	-54.89711	-98.05103	43.15392	0.01117933	1.06813	0.8106721
48	-56.37794	-101.1151	44.73717	0.02971099	0.1627361	0.4458586
54	-58.56856	-102.0936	43.52509	0.4724314	0.499913	0.4500301
60	-61.26121	-101.92	40.65882	0.2968317	6.835519	0.3872632
66	-50.45348	-93.81432	43.36083	0.990153	0.31472	0.4406327
72	-57.09743	-99.58581	42.48838	0.3717875	1.304425	0.9250712
78	-55.15987	-97.2948	42.13493	0.1114536	2.696345	0.5675363
84	-56.25333	-97.83618	41.58286	1.065668	1.688377	0.2660327
90	-63.82552	-106.3056	42.48006	0.01212895	1.823595	0.9214074
96	-61.10249	-104.4657	43.36325	0.05911469	0.6162201	1.091335
102	-64.92884	-104.6133	39.68448	1.230639	7.060379	0.6137298
108	-59.25607	-100.7962	41.54015	1.230639	1.646418	0.3363308
114	-57.74274	-100.6574	42.91469	1.00078	0.5286288	0.3703752
120	-70.39305	-113.0776	42.6845	0.8764137	0.3497999	1.36145
126	-64.26611	-106.6964	42.43034	0.09218125	1.132011	1.36145
132	-65.35363	-107.4631	42.10951	0.8207066	1.393809	0.7485904
138	-66.25692	-108.4785	42.22158	0.2144848	1.469963	1.204494
144	-56.97409	-101.2375	44.26343	0.4570112	0.17885	0.4936198
150	-59.09223	-102.5821	43.48989	0.2913694	0.6439649	0.5476486
156	-66.25126	-111.2019	44.95066	0.02900869	0.09250067	0.6975593
162	-67.03688	-110.3954	43.35856	1.03473	0.298281	0.4614263
168	-67.12738	-110.2804	43.15305	0.3924863	0.5666763	1.043955
174	-59.83289	-103.2884	43.45552	0.4305072	0.5720762	0.4616195
180	-63.70935	-106.5808	42.87147	0.2468009	1.069251	0.8673335
186	-64.99263	-107.5553	42.56265	0.07473981	1.84941	0.711319
192	-62.30353	-104.3738	42.07024	0.1389818	2.603781	0.7415672
198	-58.49819	-100.7534	42.25524	0.5683327	1.342274	0.9315578
204	-59.77483	-101.6021	41.82723	0.3459903	2.843098	0.5918341
210	-52.47219	-95.20561	42.73342	0.3840717	1.276243	0.5201163
216	-57.87146	-101.281	43.40954	0.1078867	0.8345062	0.6303607
222	-59.11582	-101.3189	42.20304	0.2578203	2.168528	0.6934567
228	-63.90848	-104.4791	40.57067	0.8628883	4.800216	0.6934567
234	-62.29063	-104.3087	42.01811	1.150871	1.151718	0.3497315
240	-65.12334	-107.5034	42.3801	1.034727	0.7902642	0.8666486
246	-60.18068	-101.8187	41.63802	1.034727	1.752724	0.311382
252	-71.41645	-112.3083	40.89188	0.9704679	3.644915	0.5509703
258	-76.63027	-118.5305	41.90023	0.9704679	1.596418	0.4575313
264	-60.60711	-103.126	42.51888	2.022541	0.05135781	0.1156521
270	-59.31631	-102.9135	43.59716	0.7210214	0.2077073	1.007453
276	-55.04948	-98.68892	43.63945	0.5916356	0.3242617	0.7671396
282	-56.30929	-99.68649	43.3772	0.228549	0.6139029	0.9109841
288	-58.79491	-101.7571	42.96222	0.6068927	0.8133615	0.4708573
294	-53.31523	-94.92449	41.60926	0.7566585	2.310187	0.3269074
300	-52.69598	-95.44952	42.75354	0.1228152	1.511628	0.691515
306	-52.44864	-95.49023	43.04158	0.4901333	0.5808694	0.1910226
312	-50.65983	-92.86125	42.20142	0.566838	1.744783	0.5569002
318	-51.89013	-96.09995	44.20982	0.107215	0.2682532	0.2724779
324	-54.52477	-96.70528	42.18051	0.4924613	1.900741	0.4630943
330	-60.93949	-103.7865	42.84703	0.3212232	1.14327	0.3404343
336	-53.77141	-97.72931	43.9579	0.1000948	0.4596099	0.4223384
342	-61.29967	-102.9143	41.61466	0.03538846	3.420732	0.9937913
348	-57.93079	-101.2778	43.34706	0.4940371	0.3679267	1.092554
354	-56.01337	-98.36598	42.35261	0.05046184	1.85614	0.9933777
360	-59.34075	-101.5066	42.1659	0.2054715	2.064625	0.894819
366	-59.72648	-101.8038	42.07734	0.2646934	2.36933	0.7144284
